;cole_naturaleza;cole_bilingue;cole_calendario;cole_jornada;fami_tieneautomovil;fami_estratovivienda;fami_tieneinternet;fami_tienecomputador;estu_edad_cat;desemp_ingles;avg_punt_global
21054;OFICIAL;N;A;MAÑANA;Si;Estrato 4;Si;Si;<= 25;A1;Medium
21055;OFICIAL;N;A;MAÑANA;Si;Estrato 5 y 6;Si;Si;<= 25;A-;Medium
21056;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;No;<= 25;A-;Low
21057;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;No;<= 25;A1;Medium
21058;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;No;<= 25;A2;High
21059;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;No;>= 26;A-;Low
21060;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;No;>= 26;A1;Medium
21061;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;No;>= 26;A2;High
21062;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;Si;<= 25;A-;Low
21063;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;Si;<= 25;A1;Low
21064;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;Si;>= 26;A-;Low
21065;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;No;<= 25;A-;Low
21066;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;No;<= 25;A1;High
21067;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;No;<= 25;A2;Very High
21068;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;No;>= 26;A-;High
21069;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;No;>= 26;A1;Medium
21070;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;No;>= 26;A2;Medium
21071;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;Si;<= 25;A-;Low
21072;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
21073;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;Si;<= 25;A2;Very High
21074;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;Si;>= 26;A-;Low
21075;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;Si;>= 26;A1;Medium
21076;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;Si;>= 26;A2;Medium
21077;OFICIAL;N;A;NOCHE;No;Estrato 3;No;No;<= 25;A-;Low
21078;OFICIAL;N;A;NOCHE;No;Estrato 3;No;No;<= 25;A1;Low
21079;OFICIAL;N;A;NOCHE;No;Estrato 3;No;No;>= 26;A-;Low
21080;OFICIAL;N;A;NOCHE;No;Estrato 3;No;No;>= 26;A2;High
21081;OFICIAL;N;A;NOCHE;No;Estrato 3;No;Si;<= 25;A-;Low
21082;OFICIAL;N;A;NOCHE;No;Estrato 3;No;Si;<= 25;A1;Medium
21083;OFICIAL;N;A;NOCHE;No;Estrato 3;No;Si;<= 25;B1;Very High
21084;OFICIAL;N;A;NOCHE;No;Estrato 3;No;Si;>= 26;A-;Low
21085;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;No;<= 25;A-;Low
21086;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;No;<= 25;A1;High
21087;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;No;>= 26;A-;Low
21088;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;Si;<= 25;A-;Low
21089;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;Si;<= 25;A1;Medium
21090;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;Si;<= 25;A2;Very High
21091;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;Si;>= 26;A-;Low
21092;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;Si;>= 26;A1;High
21093;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;Si;>= 26;B1;Very High
21094;OFICIAL;N;A;NOCHE;No;Estrato 4;Si;Si;<= 25;A-;Low
21095;OFICIAL;N;A;NOCHE;No;Sin Estrato;No;No;<= 25;B1;Very High
21096;OFICIAL;N;A;NOCHE;No;Sin Estrato;No;No;>= 26;A-;Low
21097;OFICIAL;N;A;NOCHE;No;Sin Estrato;Si;No;<= 25;A-;Low
21098;OFICIAL;N;A;NOCHE;Si;Estrato 1 y 2;Si;No;<= 25;A-;Low
21099;OFICIAL;N;A;NOCHE;Si;Estrato 1 y 2;Si;No;<= 25;A1;High
21100;OFICIAL;N;A;NOCHE;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Low
21101;OFICIAL;N;A;NOCHE;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
21102;OFICIAL;N;A;NOCHE;Si;Estrato 3;No;No;>= 26;A-;Low
21103;OFICIAL;N;A;NOCHE;Si;Estrato 3;Si;No;<= 25;A-;Low
21104;OFICIAL;N;A;NOCHE;Si;Estrato 3;Si;Si;<= 25;A-;Low
21105;OFICIAL;N;A;NOCHE;Si;Estrato 3;Si;Si;<= 25;A1;Medium
21106;OFICIAL;N;A;NOCHE;Si;Estrato 3;Si;Si;<= 25;A2;Very High
21107;OFICIAL;N;A;NOCHE;Si;Estrato 3;Si;Si;<= 25;B1;High
21108;OFICIAL;N;A;NOCHE;Si;Estrato 3;Si;Si;>= 26;A1;Low
21109;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;No;<= 25;A-;Low
21110;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;No;<= 25;A1;Medium
21111;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;Si;<= 25;A-;Low
21112;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;Si;<= 25;A1;Low
21113;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;Si;<= 25;A2;High
21114;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;A-;Low
21115;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;A1;Medium
21116;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;A2;Very High
21117;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;B1;Very High
21118;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A-;Low
21119;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
21120;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A2;High
21121;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;B+;Very High
21122;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
21123;OFICIAL;N;A;TARDE;No;Estrato 3;No;No;<= 25;A-;Low
21124;OFICIAL;N;A;TARDE;No;Estrato 3;No;No;<= 25;A1;Low
21125;OFICIAL;N;A;TARDE;No;Estrato 3;No;No;<= 25;A2;High
21126;OFICIAL;N;A;TARDE;No;Estrato 3;No;No;<= 25;B1;Very High
21127;OFICIAL;N;A;TARDE;No;Estrato 3;No;Si;<= 25;A-;Medium
21128;OFICIAL;N;A;TARDE;No;Estrato 3;No;Si;<= 25;A1;Low
21129;OFICIAL;N;A;TARDE;No;Estrato 3;Si;No;<= 25;A-;Low
21130;OFICIAL;N;A;TARDE;No;Estrato 3;Si;No;<= 25;A1;Medium
21131;OFICIAL;N;A;TARDE;No;Estrato 3;Si;No;<= 25;A2;Medium
21132;OFICIAL;N;A;TARDE;No;Estrato 3;Si;No;<= 25;B1;Very High
21133;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A-;Low
21134;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A1;Medium
21135;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A2;High
21136;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;B+;Very High
21137;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;B1;Very High
21138;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;>= 26;A-;Medium
21139;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;>= 26;A1;Medium
21140;OFICIAL;N;A;TARDE;No;Estrato 4;No;Si;<= 25;A2;High
21141;OFICIAL;N;A;TARDE;No;Estrato 5 y 6;No;No;<= 25;A1;Medium
21142;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;No;<= 25;A-;Low
21143;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Low
21144;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
21145;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A2;Medium
21146;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
21147;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;A-;Low
21148;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;A1;Medium
21149;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;A2;High
21150;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;B1;Very High
21151;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;>= 26;A1;Medium
21152;OFICIAL;N;A;TARDE;Si;Estrato 4;Si;Si;<= 25;A2;High
21153;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;No;<= 25;A-;Low
21154;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;No;<= 25;A1;Medium
21155;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;No;<= 25;A2;Very High
21156;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;Si;<= 25;A-;Low
21157;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;Si;<= 25;A1;Medium
21158;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;Si;<= 25;A2;Very High
21159;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;No;<= 25;A-;Low
21160;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;No;<= 25;A1;Medium
21161;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;No;<= 25;A2;High
21162;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A-;Low
21163;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
21164;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A2;High
21165;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
21166;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;>= 26;A-;Medium
21167;OFICIAL;N;A;MAÑANA;No;Estrato 3;No;No;<= 25;A-;Low
21168;OFICIAL;N;A;MAÑANA;No;Estrato 3;No;No;<= 25;A1;Medium
21169;OFICIAL;N;A;MAÑANA;No;Estrato 3;No;Si;<= 25;A-;Medium
21170;OFICIAL;N;A;MAÑANA;No;Estrato 3;No;Si;<= 25;A1;Low
21171;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;No;<= 25;A-;Low
21172;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;No;<= 25;A1;High
21173;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;No;<= 25;A2;High
21174;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;A-;Low
21175;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;A1;Medium
21176;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;A2;Very High
21177;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;B1;Medium
21178;OFICIAL;N;A;MAÑANA;No;Estrato 4;No;No;<= 25;A1;High
21179;OFICIAL;N;A;MAÑANA;No;Estrato 4;Si;Si;<= 25;A1;Medium
21180;OFICIAL;N;A;MAÑANA;No;Sin Estrato;Si;No;<= 25;A-;Low
21181;OFICIAL;N;A;MAÑANA;No;Sin Estrato;Si;Si;<= 25;A-;Medium
21182;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;No;No;<= 25;A-;Low
21183;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;No;No;<= 25;A1;Very High
21184;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;No;No;<= 25;A2;High
21185;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;No;Si;<= 25;A-;Medium
21186;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;No;Si;<= 25;A1;Medium
21187;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;No;<= 25;A-;Low
21188;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;No;<= 25;A1;Low
21189;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Low
21190;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;A1;High
21191;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;A2;High
21192;OFICIAL;N;A;MAÑANA;Si;Estrato 3;No;Si;<= 25;A-;Low
21193;OFICIAL;N;A;MAÑANA;Si;Estrato 3;No;Si;<= 25;A1;High
21194;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;No;<= 25;A-;Low
21195;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;A-;Low
21196;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;A1;Medium
21197;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;A2;Medium
21198;OFICIAL;N;A;MAÑANA;Si;Estrato 5 y 6;Si;Si;<= 25;A2;Medium
21199;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;No;<= 25;A-;Low
21200;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;No;<= 25;A1;Low
21201;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;No;<= 25;A2;High
21202;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;No;>= 26;A-;Low
21203;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;No;>= 26;A1;High
21204;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;No;>= 26;B1;High
21205;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;Si;<= 25;A-;Low
21206;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;Si;<= 25;A1;Low
21207;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;Si;>= 26;A-;Low
21208;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;Si;>= 26;A1;Medium
21209;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;No;<= 25;A-;Low
21210;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;No;<= 25;A1;Medium
21211;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;No;<= 25;A2;Very High
21212;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;No;>= 26;A-;Low
21213;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;No;>= 26;A1;Low
21214;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;Si;<= 25;A-;Low
21215;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
21216;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;Si;<= 25;A2;Very High
21217;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;Si;>= 26;A-;Low
21218;OFICIAL;N;A;NOCHE;No;Estrato 3;No;No;<= 25;A-;Low
21219;OFICIAL;N;A;NOCHE;No;Estrato 3;No;No;>= 26;A-;Low
21220;OFICIAL;N;A;NOCHE;No;Estrato 3;No;Si;<= 25;A-;Low
21221;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;No;<= 25;A-;Low
21222;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;No;<= 25;A1;Medium
21223;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;Si;<= 25;A-;Low
21224;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;Si;<= 25;A1;Low
21225;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;Si;<= 25;A2;Low
21226;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;Si;>= 26;A-;Medium
21227;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;Si;>= 26;A1;Medium
21228;OFICIAL;N;A;NOCHE;No;Estrato 4;No;No;<= 25;A-;Low
21229;OFICIAL;N;A;NOCHE;No;Estrato 4;No;Si;>= 26;A-;High
21230;OFICIAL;N;A;NOCHE;No;Estrato 5 y 6;No;No;<= 25;A-;Low
21231;OFICIAL;N;A;NOCHE;No;Estrato 5 y 6;Si;No;<= 25;A-;Low
21232;OFICIAL;N;A;NOCHE;No;Sin Estrato;Si;Si;<= 25;A-;Low
21233;OFICIAL;N;A;NOCHE;No;Sin Estrato;Si;Si;>= 26;A-;Low
21234;OFICIAL;N;A;NOCHE;Si;Estrato 1 y 2;No;No;<= 25;A-;Low
21235;OFICIAL;N;A;NOCHE;Si;Estrato 1 y 2;No;Si;<= 25;A2;High
21236;OFICIAL;N;A;NOCHE;Si;Estrato 1 y 2;No;Si;>= 26;A1;Very High
21237;OFICIAL;N;A;NOCHE;Si;Estrato 1 y 2;Si;No;<= 25;A1;Medium
21238;OFICIAL;N;A;NOCHE;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Low
21239;OFICIAL;N;A;NOCHE;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Low
21240;OFICIAL;N;A;NOCHE;Si;Estrato 1 y 2;Si;Si;>= 26;A-;Low
21241;OFICIAL;N;A;NOCHE;Si;Estrato 3;Si;Si;<= 25;A-;Low
21242;OFICIAL;N;A;NOCHE;Si;Sin Estrato;Si;No;<= 25;A-;Low
21243;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A1;Very High
21244;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A2;Very High
21245;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;B+;Very High
21246;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
21247;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;No;No;<= 25;B1;Very High
21248;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;No;<= 25;B1;High
21249;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A1;High
21250;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A2;Very High
21251;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;B+;Very High
21252;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;B1;Very High
21253;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;No;<= 25;B1;Very High
21254;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;A2;High
21255;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;B+;Very High
21256;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;B1;Very High
21257;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Very High
21258;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A2;Very High
21259;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
21260;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A-;Medium
21261;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A1;High
21262;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A2;Very High
21263;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;B+;Very High
21264;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;B1;Very High
21265;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A1;High
21266;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A2;Very High
21267;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;B+;Very High
21268;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;B1;Very High
21269;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;<= 25;A1;High
21270;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;<= 25;A2;Very High
21271;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;<= 25;B+;Very High
21272;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;<= 25;B1;Very High
21273;NO OFICIAL;N;A;COMPLETA;Si;Sin Estrato;Si;Si;<= 25;B1;Very High
21274;OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;B1;Very High
21275;OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;A2;Very High
21276;OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;B+;Very High
21277;OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;B1;Very High
21278;OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A2;Very High
21279;OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;B+;Very High
21280;OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;B1;Very High
21281;OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A2;Very High
21282;OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;B+;Very High
21283;OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;B1;Very High
21284;OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;No;<= 25;B1;Very High
21285;OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;<= 25;B1;Very High
21286;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
21287;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;A2;Very High
21288;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;B+;Very High
21289;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;B1;Very High
21290;OFICIAL;N;A;MAÑANA;No;Estrato 4;Si;Si;<= 25;A2;Very High
21291;OFICIAL;N;A;MAÑANA;No;Estrato 4;Si;Si;<= 25;B1;Very High
21292;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;A1;High
21293;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;A2;Very High
21294;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;B+;Very High
21295;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;B1;Very High
21296;OFICIAL;N;A;MAÑANA;Si;Estrato 4;Si;Si;<= 25;A1;Medium
21297;OFICIAL;N;A;MAÑANA;Si;Estrato 4;Si;Si;<= 25;A2;Very High
21298;OFICIAL;N;A;MAÑANA;Si;Estrato 4;Si;Si;<= 25;B+;Very High
21299;OFICIAL;N;A;MAÑANA;Si;Estrato 4;Si;Si;<= 25;B1;Very High
21300;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;No;<= 25;A2;Very High
21301;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A1;High
21302;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A2;High
21303;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;B+;Very High
21304;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
21305;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;No;Si;<= 25;B1;Very High
21306;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A-;High
21307;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A1;High
21308;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A2;High
21309;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;B+;Very High
21310;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;B1;Very High
21311;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;No;<= 25;A2;High
21312;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;A1;High
21313;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;A2;Very High
21314;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;B+;Very High
21315;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;B1;Very High
21316;NO OFICIAL;N;A;COMPLETA;No;Estrato 5 y 6;Si;Si;<= 25;A1;Very High
21317;NO OFICIAL;N;A;COMPLETA;No;Estrato 5 y 6;Si;Si;<= 25;A2;Very High
21318;NO OFICIAL;N;A;COMPLETA;No;Estrato 5 y 6;Si;Si;<= 25;B1;Very High
21319;NO OFICIAL;N;A;COMPLETA;No;Sin Estrato;No;No;<= 25;B1;Very High
21320;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A1;High
21321;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A2;High
21322;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
21323;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;No;No;<= 25;A2;Very High
21324;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;No;<= 25;A1;High
21325;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;No;<= 25;A2;Very High
21326;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A-;Medium
21327;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A1;Medium
21328;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A2;High
21329;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;B+;Very High
21330;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;B1;Very High
21331;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;No;<= 25;A2;Very High
21332;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A-;Very High
21333;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A1;High
21334;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A2;Very High
21335;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;B+;Very High
21336;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;B1;Very High
21337;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;<= 25;A1;Medium
21338;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;<= 25;A2;Very High
